 num;                                                              Material;     source;       CAS ID;  MM_gmol;     Tc/K;      Pc/MPa;  Dc/kgm3;  Acentric; k0_cp0_JmolK; k1_cp0_JmolK; epsilon_kB_K; sigma_nm
 427;                                                      Hydrogen cyanide;      DWSIM;      74-90-8;  27.0253;  456.650;    5.390000;  194.427;  0.409913;      0.00000;      0.00000;      0.00000;  0.00000
 428;                                                       Hydrogen iodide;      DWSIM;   10034-85-2; 127.9124;  423.850;    8.310000; 1049.322;  0.038070;      0.00000;      0.00000;      0.00000;  0.00000
 429;                                                     Hydrogen peroxide;      DWSIM;    7722-84-1;  34.0147;  730.150;   21.700000;  437.770;  0.358233;      0.00000;      0.00000;      0.00000;  0.00000
 430;                                                                Indane;      DWSIM;     496-11-7; 118.1757;  684.900;    3.950000;  300.702;  0.309213;      0.00000;      0.00000;      0.00000;  0.00000
 431;                                                                Indene;      DWSIM;      95-13-6; 116.1598;  687.000;    3.820000;  315.652;  0.333766;      0.00000;      0.00000;      0.00000;  0.00000
 432;                                                           Iodobenzene;      DWSIM;     591-50-4; 204.0084;  721.150;    4.519100;  581.221;  0.246574;      0.00000;      0.00000;      0.00000;  0.00000
 433;                                                      Isobutyl acetate;      DWSIM;     110-19-0; 116.1583;  561.000;    3.160000;  281.255;  0.456000;      0.00000;      0.00000;      0.00000;  0.00000
 434;                                                    Isobutyl mercaptan;      DWSIM;     513-44-0;  90.1872;  557.000;    3.900000;  293.769;  0.250000;      0.00000;      0.00000;      0.00000;  0.00000
 435;                                                       Isobutylbenzene;      DWSIM;     538-93-2; 134.2182;  650.000;    3.050000;  279.621;  0.383000;      0.00000;      0.00000;      0.00000;  0.00000
 436;                                                              Isoprene;      DWSIM;      78-79-5;  68.1170;  484.000;    3.850030;  246.801;  0.158323;      0.00000;      0.00000;      0.00000;  0.00000
 437;                                                           Isopropanol;      DWSIM;      67-63-0;  60.0950;  508.300;    4.762000;  273.159;  0.665000;      0.00000;      0.00000;      0.00000;  0.00000
 438;                                                     Isopropyl acetate;      DWSIM;     108-21-4; 102.1317;  516.150;    3.495640;  296.997;  0.542817;      0.00000;      0.00000;      0.00000;  0.00000
 439;                                                 Isopropyl butyl ether;      DWSIM;    1860-27-1; 116.2013;  549.000;    2.740000;  267.129;  0.403229;      0.00000;      0.00000;      0.00000;  0.00000
 440;                                                   Isopropyl mercaptan;      DWSIM;      75-33-2;  76.1606;  517.300;    4.750000;  299.845;  0.213810;      0.00000;      0.00000;      0.00000;  0.00000
 441;                                                        Isopropylamine;      DWSIM;      75-31-0;  59.1103;  471.850;    4.540000;  267.467;  0.275913;      0.00000;      0.00000;      0.00000;  0.00000
 442;                                                 Isopropylcyclopentane;      DWSIM;    3875-51-2; 112.2126;  601.000;    3.000000;  265.907;  0.302996;      0.00000;      0.00000;      0.00000;  0.00000
 443;                                                                Ketene;      DWSIM;     463-51-4;  42.0367;  370.000;    5.810000;  291.921;  0.125656;      0.00000;      0.00000;      0.00000;  0.00000
 444;                                                       L-Ascorbic acid;      DWSIM;      50-81-7; 176.1200; 1015.620;    6.875517;  440.300;  2.600000;      0.00000;      0.00000;      0.00000;  0.00000
 445;                                                         L-Lactic acid;      DWSIM;      79-33-4;  90.0800;  678.180;    6.389772;  375.333;  1.320000;      0.00000;      0.00000;      0.00000;  0.00000
 446;                                                          L-Malic acid;      DWSIM;      97-67-6; 134.0900;  849.400;    7.037971;  419.031;  2.220000;      0.00000;      0.00000;      0.00000;  0.00000
 447;                                                               Lactose;      DWSIM;      63-42-3; 342.3000; 1784.100;    4.311220;  438.846;  0.840000;      0.00000;      0.00000;      0.00000;  0.00000
 448;                                                           Lauric acid;      DWSIM;     143-07-7; 200.3180;  743.000;    1.930000;  261.171;  0.898280;      0.00000;      0.00000;      0.00000;  0.00000
 449;                                                       Lignoceric acid;      DWSIM;     557-59-5; 368.6400; 1100.220;    0.882092;  263.314;  0.820000;      0.00000;      0.00000;      0.00000;  0.00000
 450;                                                              Limonene;      DWSIM;     138-86-3; 136.2300;  657.450;    2.755561;  272.460;  0.320000;      0.00000;      0.00000;      0.00000;  0.00000
 451;                                                              Linalool;      DWSIM;      78-70-6; 154.2500;  697.840;    2.581962;  270.614;  0.770000;      0.00000;      0.00000;      0.00000;  0.00000
 452;                                                         Linoleic acid;      DWSIM;      60-33-3; 280.4450;  775.000;    1.410000;  283.278;  1.180100;      0.00000;      0.00000;      0.00000;  0.00000
 453;                                                        Linolenic acid;      DWSIM;     463-40-1; 278.4300;  812.150;    1.440000;  283.534;  1.186970;      0.00000;      0.00000;      0.00000;  0.00000
 454;                                                              M-cresol;      DWSIM;     108-39-4; 108.1378;  705.700;    4.560000;  346.596;  0.452000;      0.00000;      0.00000;      0.00000;  0.00000
 455;                                                              M-cymene;      DWSIM;     535-77-3; 134.2182;  666.250;    2.810000;  280.791;  0.342000;      0.00000;      0.00000;      0.00000;  0.00000
 456;                                                     M-dichlorobenzene;      DWSIM;     541-73-1; 147.0020;  683.950;    4.070000;  418.809;  0.278980;      0.00000;      0.00000;      0.00000;  0.00000
 457;                                                      M-diethylbenzene;      DWSIM;     141-93-5; 134.2182;  663.000;    2.880000;  275.037;  0.354019;      0.00000;      0.00000;      0.00000;  0.00000
 458;                                                        M-ethyltoluene;      DWSIM;     620-14-4; 120.1916;  637.150;    2.840000;  245.289;  0.323200;      0.00000;      0.00000;      0.00000;  0.00000
 459;                                                        M-nitrotoluene;      DWSIM;      99-08-1; 137.1360;  734.000;    3.800000;  310.966;  0.491987;      0.00000;      0.00000;      0.00000;  0.00000
 460;                                                           Maleic acid;      DWSIM;     110-16-7; 116.0722;  773.000;    4.990000;  390.815;  0.997587;      0.00000;      0.00000;      0.00000;  0.00000
 461;                                                      Maleic anhydride;      DWSIM;     108-31-6;  98.0569;  721.000;    7.280000;  447.748;  0.546290;      0.00000;      0.00000;      0.00000;  0.00000
 462;                                                          Malonic acid;      DWSIM;     141-82-2; 104.0610;  805.000;    5.640000;  403.337;  0.941804;      0.00000;      0.00000;      0.00000;  0.00000
 463;                                                               Maltose;      DWSIM;      69-79-4; 342.3000; 1784.100;    4.311220;  438.846;  0.840000;      0.00000;      0.00000;      0.00000;  0.00000
 464;                                                           Maltotriose;      DWSIM;     83-067-6; 658.7300; 1564.810;    0.615424;  378.580;  0.290000;      0.00000;      0.00000;      0.00000;  0.00000
 465;                                                               Mercury;      DWSIM;    7439-97-6; 200.5900; 1735.000;  160.803000; 3560.000; -0.164450;      0.00000;      0.00000;      0.00000;  0.00000
 466;                                                               Mesitol;      DWSIM;     527-60-6; 136.1910;  735.525;    3.768649;  322.353;  0.359154;      0.00000;      0.00000;      0.00000;  0.00000
 467;                                                         Mesityl oxide;      DWSIM;     141-79-7;  98.1430;  600.000;    3.410000;  276.459;  0.325354;      0.00000;      0.00000;      0.00000;  0.00000
 468;                                                            Mesitylene;      DWSIM;     108-67-8; 120.1916;  637.300;    3.127000;  279.515;  0.399000;      0.00000;      0.00000;      0.00000;  0.00000
 469;                                                      Methacrylic acid;      DWSIM;      79-41-4;  86.0892;  643.000;    4.700000;  318.849;  0.331817;      0.00000;      0.00000;      0.00000;  0.00000
 470;                                                     Methacrylonitrile;      DWSIM;     126-98-7;  67.0892;  554.000;    3.880000;  253.167;  0.301271;      0.00000;      0.00000;      0.00000;  0.00000
 471;                                                          Methane-diol;      DWSIM;     463-57-0;  48.0413;  730.000;    8.500000;  343.152;  0.120878;      0.00000;      0.00000;      0.00000;  0.00000
 472;                                                 Methyl DiEthanolAmine;      DWSIM;     105-59-9; 119.1622;  741.900;    4.160000;  326.472;  1.164900;      0.00000;      0.00000;      0.00000;  0.00000
 473;                                                Methyl Ethyl Carbonate;      DWSIM;     623-53-0; 104.1045;  566.000;    3.828647;  345.300;  0.370218;      0.00000;      0.00000;      0.00000;  0.00000
 474;                                               Methyl Phenyl Carbonate;      DWSIM;   13509-27-8; 152.1473;  704.871;    3.441135;  361.146;  0.472398;      0.00000;      0.00000;      0.00000;  0.00000
 475;                                                        Methyl acetate;      DWSIM;      79-20-9;  74.0785;  506.800;    4.690000;  324.906;  0.323000;      0.00000;      0.00000;      0.00000;  0.00000
 476;                                                        Methyl caprate;      DWSIM;     110-42-9; 186.2910;  681.000;    1.890000;  260.912;  0.549138;      0.00000;      0.00000;      0.00000;  0.00000
